City,Latitude,Longitude,Solar_Irradiance_kWh/m²/day,Temperature_C,Wind_Speed_m/s,PV_Power_kW,Wind_Power_kW,Electrolyzer_Efficiency_%,Hydrogen_Production_kg/day,Desalination_Power_kW,System_Efficiency_%,Feasibility_Score
City-2011,23.760717643768317,-14.482978497389762,6.026407977497216,21.521980920306472,6.346877840523368,277,198,73.89126786653928,57,13.620452841452849,81.82778919253371,0.9853868904898784
City-2012,25.677788651007997,-16.570335616594193,6.20664591437896,20.68135835174745,5.648591753511264,255,189,74.99264805139383,53,11.80155088466538,76.30645981019939,0.9289144495017022
City-2013,23.511256854817923,-13.800826079992062,6.180137504853443,20.567264061500584,6.107220369546753,246,189,76.73778962174424,56,13.43149555304303,76.20586784566005,0.9470770912673868
City-2014,23.956175151886992,-13.337601831986385,5.692416843953227,19.692400937149742,5.908244289106995,268,177,76.98223718691855,51,13.784421154692499,78.4972580625512,0.9364968255047608
City-2015,27.32713394603559,-14.913684668822881,5.982273003500772,22.3707410620651,6.1269993099459725,249,191,76.86711004575812,54,11.458354197864354,76.0580606791,0.9358844215591325
City-2016,25.23006419635509,-13.17203517104624,5.815281784523825,19.79896102535549,5.60334025707067,265,179,76.09603818206539,48,11.061688099974752,75.77604672816565,0.9011773735299125
City-2017,27.22702413899798,-12.045332397612817,5.829465061180117,22.55709411822944,6.137391126626376,277,186,73.57019186190706,47,14.584928379370584,79.37546385739006,0.9170562406501358
City-2018,25.874870389312825,-12.668836188923901,5.898352599208371,21.144590461409507,5.752522200446705,268,182,74.97093458997982,53,13.371057556447601,75.5146440764448,0.9231944854891928
City-2019,23.868563426961217,-13.640872690401453,6.183623171639762,22.995271483350404,5.869778923512547,250,190,75.45015170944042,55,12.64702905347062,77.8285261151595,0.9503961918792699
City-2020,27.613654567825407,-13.279302588203025,6.029559497961296,22.867216649119005,6.41329839015362,259,194,74.26397341445598,46,12.130564627557597,80.49595191834229,0.9215261242746696
City-2021,27.061972050707613,-14.224695356308214,6.106506428293454,22.761670698530583,6.074518755258521,279,194,76.29284784019156,58,12.25211741886402,76.86933132622923,0.9607351605752102
City-2022,24.31297755592711,-15.45384872329082,6.332155959456756,20.768723651014664,5.952028830455511,245,196,73.1877299215905,49,14.123802787048156,81.5664069492516,0.9418329221790103
City-2023,25.029438899266683,-12.10965610163295,6.119703077247431,20.359316790860305,6.328411475070536,274,180,75.73846986126698,55,11.342000326710359,81.34430024828761,0.9752529214882258
City-2024,25.780186049185566,-14.584700985303172,6.216519946935321,21.34184043628192,6.278142253419107,255,175,76.99587939910289,49,14.618939550077615,76.76449981957028,0.9162296635780853
City-2025,25.673094248961057,-12.353998753933507,5.549477620770957,21.33911302439234,5.573102437483507,263,175,74.70926342858736,47,14.070960985094654,81.1982658662956,0.9298435464508589
City-2026,23.195686444857692,-12.08459783996811,5.815294450295999,19.683504289977588,5.74354929651753,268,186,74.36223061255626,48,14.429371510161626,77.78536886281135,0.9120391661564379
City-2027,24.790133116612424,-15.013154103439879,5.55931336940247,22.380249771225557,6.189044355504414,265,182,74.37140666641294,58,12.1996429050298,78.06088380497582,0.9648011060804078
City-2028,26.588640923654765,-14.924164619151313,6.355521901560752,19.73489570083291,6.377521698053528,248,198,73.43000411430684,46,14.574297307255344,76.76713634033595,0.8954676670080174
City-2029,25.31508432096384,-15.350619545890037,6.179587083793497,22.4351462264364,5.729650465415037,265,195,75.29609770807194,47,11.762835818053567,77.53863814185871,0.9074834385702546
City-2030,23.271605211144077,-15.34116285044063,6.0810398055313355,20.41122509195082,5.600593447167262,252,179,74.15538353104064,45,13.221074505208334,76.83464037412013,0.8903163121666772
City-2031,27.140998752548576,-16.53071444679645,6.113296112400524,20.45034161924738,5.724964998413951,263,183,76.67979812188217,56,12.196898245182211,78.23516462844024,0.9599050133404815
City-2032,25.913949267570338,-12.018338416835267,5.596953343504383,20.137569213291894,6.252992067582161,250,190,75.06488831949184,59,11.917600788574658,77.22777452768662,0.9655809396015539
City-2033,27.419625216380233,-16.799486774565054,6.111784700427621,19.364238250301113,5.730879523522022,277,185,76.1669656670401,52,11.35973631889488,75.51812902023872,0.9205004213274405
City-2034,24.02669245449657,-14.30750664014834,5.955642665131252,21.159732930917123,6.0883072960465725,248,192,75.98396036636099,54,13.680336607141736,81.55874267613851,0.9713744144505658
City-2035,25.969854751860364,-15.953173291283306,6.159824912937461,22.713356272303308,6.3063000290623235,258,184,76.02150054465899,59,11.958618840450093,77.20425337220249,0.9680735142994078
City-2036,24.981501694857638,-12.708616385310986,5.7232134482315935,19.072226532642155,5.586256163078469,277,177,74.30401909350478,47,11.093219846177579,78.97327242619514,0.9144732851687055
City-2037,26.15171694157162,-13.265973592226434,6.408402622702516,20.00249238549402,5.525493456636632,273,189,75.93288805927789,55,13.998773752476033,78.36736438276905,0.9546416283984034
City-2038,26.89033719738343,-14.87145920563546,6.469654561830758,22.149974602061512,6.438909253822621,256,197,73.36315378369784,57,11.893060637251484,81.17861948648583,0.9810218886623712
City-2039,26.382175000186134,-14.91049752768437,5.60294859580356,20.566952618072406,6.120724765982862,256,194,74.94064133682625,51,14.435711812244737,77.27878376458223,0.9250471168911979
City-2040,27.690935295483726,-16.739825729514024,5.59196014520586,22.197765050733395,5.666239422412912,250,177,76.98973281386418,58,14.253046939822461,81.00613485550919,0.9882470270975413
City-2041,26.955751554646092,-13.32842087291872,5.801481066369371,19.51241986465521,5.621734045543995,273,193,74.01509656456795,48,13.816352242562889,75.77430613622816,0.897665651732939
City-2042,26.719162419886317,-12.122785058091235,5.563512828259144,20.8383254471277,5.662699466011206,268,175,74.15037269814232,56,12.321494098255236,78.61026819272222,0.9571387694391539
City-2043,24.260202882861055,-14.339078874180872,6.0859342734838915,22.289374450759894,5.7489704110120226,254,177,75.40556649463124,53,12.300770709262167,81.56357568831856,0.9650227250601366
City-2044,23.584445792317982,-16.161545065326024,6.158946945607099,21.673885009411404,5.5471476746946475,248,181,74.64277120339165,57,13.704519938193592,80.68882576297915,0.9778494605667579
City-2045,25.403263047460186,-16.36780498452157,5.566253217761783,22.961122229536954,6.373530028137991,274,189,75.84216481538813,54,11.491331110992332,79.2777692100171,0.9555801670470561
City-2046,26.55580051135274,-13.047503229402775,6.136592854848794,22.184568170481818,5.821593370047991,247,183,73.32656367459441,59,11.583490276437615,81.00354752691277,0.9882916430820888
City-2047,24.716621649720967,-13.698337958666365,6.073627953852289,20.777484149339436,6.498208584694011,245,186,73.20322224825232,58,13.878117462394458,75.24382107400483,0.9452257886009688
City-2048,24.538220553829067,-13.73452898331275,5.910834666170214,22.12066235158195,6.14330659041081,251,181,75.97798818033202,58,11.090941513567852,81.8013353045288,0.9932449614050095
City-2049,26.899416922609976,-16.096350372826016,6.222320496371921,22.34452454943126,5.674275405556163,265,195,74.9451465333864,55,13.335740739558037,80.24707769759058,0.9655878867908375
City-2050,25.264478212451664,-14.149896426641003,6.0558462820266925,21.824320309827772,6.34022526817504,276,179,75.10338345243734,58,13.960857363982743,81.644794731091,0.9912915745304061
City-2051,24.37669001853047,-13.45706033543393,5.5808309933351,21.83595794477942,5.786847005234712,256,176,76.23245164264387,48,11.013381686537128,76.19720642693271,0.9041611468825713
City-2052,27.835981808725826,-13.529917004010045,5.550081365223348,21.24806527697957,6.0721953108244096,278,193,74.46280946693571,52,12.161670084276,78.50651685386542,0.9374057638239228
City-2053,26.81482075428752,-13.82703169303307,6.320948690215065,19.985905392234358,6.383472405175757,246,194,74.16072125589282,55,12.949560333194832,77.72086794729961,0.9485941634216333
City-2054,26.32321617698842,-12.4507376778028,6.158745368040674,22.543743402223736,6.316023460265864,274,177,74.13598951505315,48,12.971401091967138,81.27010007960752,0.9366978016937225
City-2055,25.880054456296953,-13.608722336522828,5.754706158330045,19.933054106494303,6.489693901076848,265,175,73.98543647962296,54,14.011114959327797,80.84888718352838,0.9635572447600621
City-2056,24.83118231841464,-14.971224023902227,5.77610147411286,22.84904825045981,6.252494450923135,240,179,73.90831105129146,51,13.396603268897021,77.61744308776983,0.9261044030305472
City-2057,23.345088281850348,-13.777881295828607,6.319882837073373,19.41203580591757,6.201657508826713,270,198,74.74321373925613,52,12.01828888413053,81.25101476339037,0.9578992570621572
City-2058,27.857119409160127,-15.620413345523696,6.244206070253455,20.773397133315292,6.314273813882297,278,186,76.53415664058794,53,14.483191547470483,79.88541537930017,0.9568296901146837
City-2059,26.49548930418143,-15.406225696040613,6.428806205652203,20.52942065917739,6.153727830771909,252,189,76.22231211219844,50,13.243387444192795,75.4970425541248,0.911584828559121
City-2060,25.235821579900424,-14.456737610583591,5.927180898636195,19.999957120780902,5.5461858711338765,246,188,74.76291862049348,50,13.670114804642278,75.99030024389546,0.9105809766308156
City-2061,25.836989997533472,-16.83993249739531,5.622239676409565,19.91224757958182,6.051661664026829,264,190,74.10860307691608,53,12.350878702246344,80.46732716636114,0.9551735696472861
City-2062,24.677494453081856,-13.391696727451954,5.907372679886123,20.68936792388067,5.850464815225561,273,189,75.76670681370828,48,11.536720067527806,77.97683415532691,0.9160330163671851
City-2063,27.14037949273962,-13.48874492345786,6.293057597009079,19.443080692114332,6.469774073877758,262,188,75.92368143248811,47,13.126650334256446,76.59483757080366,0.9036165286604428
City-2064,26.644666340040366,-13.675341530292265,5.716321324210045,22.467477026212528,5.995832362592032,252,186,75.66083127631026,45,13.447727928862225,76.52990765878356,0.8908507244102797
City-2065,26.80464344022044,-14.29553698436121,5.950679200541293,22.86716010399244,6.0748253037943485,250,193,73.16250869073218,59,13.796672054974422,79.41260053379189,0.9774014945376706
City-2066,24.150237749705976,-16.288849806740128,5.890150728858379,22.56776130907463,6.398297268686035,247,199,76.46954101169115,52,11.00464732653128,77.54378143220767,0.935420009046006
City-2067,23.839990355474697,-12.961064925209072,6.4611278698209444,22.322088494561008,5.8310853300361964,272,176,74.79549363211814,59,13.480079972718077,78.84424498416539,0.9767715210053897
City-2068,24.571439949629674,-15.184693818108936,6.167685340205368,20.966812661423216,6.151046126129042,261,189,76.5707466453699,47,14.425107095442971,81.47694966080108,0.9368766790845088
City-2069,26.472025891970763,-12.996355431653644,5.989211394811864,22.268529061640347,6.110178723598706,270,184,76.82819851510601,53,13.199409828990927,77.01343650877268,0.9371869353130964
City-2070,26.035975669688966,-13.633525220273537,6.474651223290084,21.205820150845938,6.1806354788638185,253,191,74.38255585178753,51,14.932882927181351,81.12755699692967,0.9516274073898946
City-2071,27.79274551818347,-12.594859138030586,5.804722548613559,22.954575648593277,5.733527249923821,248,194,76.1665336216606,59,12.364265900224531,78.16628448250795,0.9732404909864648
City-2072,25.671734977790447,-12.588437932687132,5.730109823748317,21.87185304416223,6.242581703991155,264,175,75.31098873429328,51,11.682845693519202,80.64249529353006,0.9487712358284819
City-2073,26.946887252161428,-14.659287000862484,5.688925391712478,22.010448096944327,5.668022393942756,257,189,73.56947327945173,56,11.433872446033414,80.49883859517257,0.9691137870589993
City-2074,26.06724458041414,-13.22343404222984,6.426562062203505,22.775976713884404,6.480181026865244,262,197,73.73047878332359,58,11.807898412522421,79.80762442442072,0.9774508910713574
City-2075,26.93313340063768,-15.251199404823844,6.467120457853439,22.226784788016086,5.567688401012153,269,176,74.85660400093043,53,11.220337918885996,77.42675986532326,0.9365415317509966
City-2076,26.140816895007305,-12.731291153883033,6.119221888699201,22.592958939696963,5.834681622929405,252,187,74.09685815469393,54,14.096723773382521,75.8792091736021,0.9297469445333262
City-2077,27.22971833312073,-13.14052656602286,5.831097180516779,21.186577649115655,6.001817284505131,257,185,74.77829677638874,59,11.813226931371199,81.87454828293397,0.9964003763713019
City-2078,27.72176383325764,-15.582791725901245,5.672302314816741,19.51874008634188,6.000880425855276,270,184,75.78863947738914,51,14.476300712004853,77.13860933855447,0.9254462940780013
City-2079,25.797069101843082,-13.370967547361035,6.18816797110047,19.940434178697217,5.823222364081031,265,188,73.97276041918538,49,11.312927977437756,79.97925117323092,0.9319948478370635
City-2080,24.55596407991964,-15.380618317015246,5.699020472494396,22.443021249642275,6.446315256437329,279,197,73.91682341513521,45,13.31058764719831,76.37230747901796,0.8875785063760502
City-2081,27.628138831259626,-16.612392381004693,5.623763586771503,21.416795063628946,5.794169683103407,263,191,75.27182528782411,50,13.814472712926573,79.24030039228433,0.9332587520473115
City-2082,25.416779610033633,-15.33995723747904,5.792423177479535,21.98367142497353,6.4972891123956815,275,184,74.2609394174125,45,12.726003196931645,79.42777436394022,0.9090036562665083
City-2083,23.466197041540852,-15.046979736444337,5.726600219759622,21.365098737764484,6.233394610688737,267,191,76.91353446552688,58,12.539845669914595,81.12867179402137,0.9901277760747083
City-2084,27.75142933971153,-13.221222298124717,5.7626136938956645,19.862131497309214,5.932241175231302,243,199,75.65777204436957,51,13.552976059975972,81.62993142335266,0.9555453209055172
City-2085,24.173051556679308,-16.81216467979247,6.303714029039959,20.067301669790577,5.5304012943121075,249,180,74.67155263005002,47,14.672890979731678,79.66904347777697,0.9206684731705339
City-2086,26.6342698639649,-15.18584532851852,6.30446411985425,20.220625215512577,6.014874198436285,242,191,73.7290421806067,48,12.527372983308755,80.91272606905794,0.9333402102298248
City-2087,23.69633669177006,-12.718247644853356,5.919948874623078,22.949939111281495,5.878010723660864,254,182,75.88904707015783,49,11.251919928128325,75.01317148437522,0.9013810760433922
City-2088,25.080826664963794,-12.263571567183654,5.623921961010202,20.50712132977001,5.8181076683988495,241,178,73.69013733353489,52,14.217519966196424,76.97386464095484,0.9254654530378186
City-2089,24.96748438619861,-14.50502925607669,6.3683941615962345,22.15108373669398,6.245357457855527,251,197,76.7554118311083,50,13.359771170755923,80.37293326296509,0.945412142375898
City-2090,26.915458134388192,-13.697773760342935,6.056143804690818,20.134680572500407,6.33687546961625,249,175,73.96415820632222,52,12.799284210440522,79.44502942894154,0.9441924077407662
City-2091,24.18633167474726,-16.68054952365443,5.629808936723244,22.895885868900635,5.529315221908352,241,180,75.2704651520482,57,12.658966391694943,80.18335259902021,0.9745773392367093
City-2092,24.22825741142762,-12.946689232066717,6.286874283240595,19.74654164081059,6.327523007734773,259,180,75.39943597982393,59,12.765293563869335,79.4818396828325,0.9826316732842763
City-2093,26.53455325216497,-15.62387894882967,5.642787321640288,20.550390954722182,5.535062390334701,267,198,74.20233274761155,45,13.048993380489126,80.79645336420998,0.9162590865698187
City-2094,25.655247573922342,-13.885978455706644,5.638936027276755,19.43569161967816,5.844953616692347,259,187,73.22573894694277,48,11.580364623418738,78.19463928717236,0.9127566370623333
City-2095,23.773193837983598,-15.796887782912389,6.354067030069622,22.070466353243468,6.349254365365217,279,186,74.98015671308488,52,11.230731457488211,80.3910906112029,0.9528069709323527
City-2096,25.581083055022766,-16.435762436812293,5.780608268873439,19.530259238825387,5.693694303736402,255,181,75.07734723152541,53,13.235060427667014,81.44561972996917,0.9630662897303701
City-2097,23.456657434981192,-13.174244763222932,5.562421067228734,21.914126045850562,6.021134997485862,249,198,75.02863599764729,53,13.101571695809687,79.38475560428103,0.949272804509633
City-2098,24.534139746478544,-16.220945570916953,5.626472809963338,20.142020385888685,6.462925209428798,247,191,73.24404052233757,56,11.037797838101273,80.38598795635647,0.9690389695908004
City-2099,23.02208932134249,-14.425875187976803,6.4067210130885215,19.89423442297513,6.05681643296326,259,177,75.53459872658033,48,14.826682785435615,76.1617247943797,0.9045928067541541
City-2100,23.40400608664376,-12.181676699465608,6.1851024972496615,21.968385581409336,5.904659052198749,255,180,76.20167877679552,47,12.398125452023631,78.80307389138099,0.9178397828968539
City-2101,23.130457117663155,-12.660418262616773,6.39185583511518,19.002821862544693,6.076906442719796,248,184,75.75552995494377,48,12.932166140901971,80.87224337374401,0.9367350663501213
City-2102,24.084551149938846,-15.15312183519751,6.2441022946419125,20.51774293438881,5.781700178926746,246,181,75.50379287108035,56,11.191733922996686,75.49198425074832,0.9397427057455526
City-2103,25.193523026845753,-16.4426707271632,6.234341090677127,22.586350249234282,6.0619450943470605,253,183,74.66304952431854,47,13.695224416176249,76.26082353774794,0.8984530056038093
City-2104,26.62859288305277,-15.909294857500957,5.793279588494554,22.014723871891388,5.808020717705272,272,183,74.83546977193438,57,11.81221508447956,81.7870559529158,0.9854025390621425
City-2105,25.31178289212307,-12.221719608135999,6.3605583273444015,19.644822034522146,6.247449745566768,277,186,75.88475846386274,55,12.672582984018756,77.99805896083538,0.9532067414853507
City-2106,24.582392119163416,-14.164096514944168,5.710110160290858,19.67842202437262,5.843313569838176,273,197,76.71799897225901,49,14.422813496638174,80.74278308208042,0.9409985492092524
City-2107,24.911305322413774,-12.130686736308846,6.007069391325034,20.26228952376827,5.5363842622268,269,199,76.5819463655439,55,13.413253712716509,75.26967377771737,0.9341911410792305
City-2108,26.94143169764046,-14.375514690878514,5.811520080870672,21.57867740882607,5.987415493056003,244,191,74.26623643957012,59,14.838347182259751,80.83084412238435,0.9884426911594367
City-2109,23.12850935013988,-14.575513721198565,5.813660396613228,19.889730390661992,5.5399424211711565,261,195,74.5261822788263,52,11.607627925404051,79.59680406909709,0.9444110462571379
City-2110,27.586406341021323,-14.230939820554827,6.081056386586551,22.67389921350321,5.928670797838942,245,181,73.36870386305418,54,12.752856004909107,81.28963994559331,0.9650938877454175
City-2111,24.943650197040217,-16.19904391558747,6.409532364411039,21.738345135612445,5.948729128754914,277,191,74.50824679149609,45,12.906660925360484,81.31827900572043,0.9222829539750355
City-2112,24.234063057627537,-14.689431153560559,6.002709596648794,19.626786495144827,5.652038081927184,264,181,74.77091541250414,53,14.929135066676215,79.4176726521533,0.9491803287323421
City-2113,24.469032960459487,-16.47119367840995,5.9251682666159455,21.47795542331075,5.718372107016048,266,176,74.29815790995656,57,13.338098894672225,78.01134161314923,0.9591099739899398
City-2114,25.187819526292905,-12.361969661907876,5.939213996707203,20.4801726853653,6.048998613784403,248,177,75.71437048602328,48,13.387090907425524,78.39695013853506,0.919165791444896
City-2115,24.014050208888385,-14.47611230358369,5.738616814337303,19.60948131639422,5.517062317432042,262,192,74.46296265380312,56,13.1321802762768,76.37774635638557,0.9426624021014328
City-2116,25.239896716942415,-16.467285962578874,5.628578105870513,21.368579944539363,5.558633143120064,261,196,73.96368670756992,45,11.264070466164405,78.97726480029715,0.9036065728576828
City-2117,26.451886104850608,-16.31919377402003,5.853544338766882,19.475959998525337,5.536098445958659,259,184,74.40594986593479,55,14.329792410049496,79.56111780225983,0.9591993116763754
City-2118,27.423615636388032,-15.180641463639045,5.853545110196604,22.575866135932085,5.850825352455132,279,176,73.44157994216573,51,14.966088858061969,76.9719280124677,0.9204186953483161
City-2119,24.238077789973158,-13.388344729774387,5.736311997686425,19.41938747885229,5.746478253874584,259,199,76.94155824219774,50,11.036637272335192,77.07733038952244,0.921598659375471
City-2120,26.74650669296775,-12.697884098954624,5.846263433251896,20.383173287881327,6.426903329257744,262,190,76.95098105363961,52,11.472074526420158,77.1368606683225,0.9334620919668087
City-2121,27.31158028407696,-12.666851123503019,5.822799256456246,21.354943001107348,6.304759096563158,249,197,74.24074608461817,54,11.88671052960457,80.92488215487842,0.9643030544786159
City-2122,27.826063243614023,-13.025263423743425,6.010937413621342,20.93621137485451,6.079990610957973,272,185,76.21764485481788,45,11.862737945293947,78.6118564825951,0.9064654963123261
City-2123,24.251327484781786,-12.249940812759334,6.114584288607491,20.575207847261414,6.116710846077814,270,187,75.08282756300149,46,14.860415675158286,76.21188800479926,0.8936641649031777
City-2124,24.051877812522527,-12.476566635441742,5.808241043809309,20.30151544285706,6.384582182555308,268,199,74.95060006330311,51,11.728205144787927,78.82424989855365,0.9362751502832927
City-2125,27.74732758951769,-14.04210422678306,6.046660142696514,22.3491413361851,5.528501668739919,242,181,73.87741382128844,45,11.880277287403931,75.34093904890875,0.879596882715558
City-2126,24.90837394803511,-15.465105852164726,6.203626833577074,20.541246315396723,6.451786105274533,250,179,73.4002842283174,57,13.361123701643576,80.35895616681965,0.9751311107877145
City-2127,25.007950931941117,-12.637525328345852,5.746291264314012,19.087545885144802,5.594272381908535,273,194,75.04581437540155,47,11.440306815508741,79.76614014547445,0.921122074635928
City-2128,26.275406280075465,-15.657061478050354,6.3337958142408635,20.200486110986088,5.872565040482923,247,182,73.64571790817418,59,12.614801936962829,79.06916241403533,0.9762052146270652
City-2129,26.513278496975143,-14.17236880237122,6.279167051585662,21.503218722395964,5.942320799871634,258,190,74.63120791535505,49,14.238715561603213,79.44748259188268,0.9298734146948772
City-2130,27.92579383083939,-16.964947089869153,6.28896997351421,22.686536442876083,6.052847940571471,269,186,74.2808406604661,45,13.251824429922204,80.75344491434024,0.9180634718801239
City-2131,23.737781567320756,-12.585862614634122,5.7234389096273866,20.817721814235004,5.819504574837217,270,181,76.8436728392081,50,12.635091908378623,81.6725347138592,0.9525185817949019
City-2132,26.390976657383284,-12.178355397431687,6.311088772504303,22.739478807997422,5.6080808203263635,267,199,74.76965179841142,46,14.773665871202246,81.21170767420992,0.9263218052683183
City-2133,27.149414405889033,-13.742480575733346,5.879417747394023,22.879115024077787,6.352404422056931,260,185,75.09402868999565,51,13.951891541930436,79.85219671231869,0.943513670320419
City-2134,25.59687942969303,-16.095725907268207,5.849890007844797,21.55846331938244,6.125487790812461,250,191,76.76567278843785,51,11.006336524010816,76.7299628620962,0.9248472875644972
City-2135,24.4571428177044,-12.99514419734679,6.407340458297216,22.386733351361507,6.161601644388962,241,189,73.1797553917243,58,11.036530350142332,81.97180216938163,0.9905452928801493
City-2136,23.169297079037122,-15.90903316942539,5.547595463299013,21.97878624796256,5.7134163884791755,274,176,76.53048827945082,56,14.408866996048605,75.28240688769337,0.9387710923326437
City-2137,26.28157911618809,-15.691207833410274,5.921197434308404,21.213195104263562,5.506138375107414,267,186,75.31946150064495,49,12.840876022087366,80.14124213808923,0.9343726356681276
City-2138,23.331346597553672,-14.484650848450219,5.796030313105893,21.907967740596636,5.746307193292374,266,196,76.26651345387548,48,11.728365139708737,79.46534296662145,0.9265486437074889
City-2139,24.95084291803901,-14.289499104079821,6.403931943646821,19.071083697912037,6.440165438968272,242,178,75.05965528834287,57,11.794370020518516,81.7541185790701,0.9876532675245739
City-2140,25.50805640813344,-14.182256263608824,5.743199615497355,19.300053168894447,5.890753351350383,272,178,73.42387099876927,53,14.592813033720597,75.81216663317326,0.9225642310686716
City-2141,26.085240169097833,-16.263801670524444,6.186322008100847,21.50176942340274,6.308196140111369,255,197,74.96356763146386,50,12.640891757196346,76.68702640379509,0.9173382286219322
City-2142,25.84002647699193,-16.827374752094773,6.243116305823282,22.055719794811377,6.302344716109073,252,177,76.06688835161265,59,11.884003764919857,77.65750358470886,0.9713398295413557
City-2143,25.54816464817266,-14.983856625334962,6.230838447758414,19.46360567428824,5.8096416805953455,278,190,74.92152899025106,47,11.5458778500095,79.0992533492969,0.9175958475758776
City-2144,25.971287881267312,-13.202501801635481,5.725581447142781,21.250353575789408,6.438682620805333,276,191,74.96396076379733,59,14.036059763226216,78.2128716958342,0.9725827360529645
City-2145,26.192776390821926,-13.059107177000119,6.476734341462693,21.295022938120454,5.80907227472949,272,176,73.97193159304219,59,13.396456667238054,77.86370803961847,0.9687611416485146
City-2146,26.371125830906887,-12.316168463863525,6.179240262789235,21.348897420307722,5.549010976829246,247,197,75.82365460164971,46,11.192025758813283,80.36227567879274,0.9220492970825044
City-2147,26.571080549212823,-14.621468799478711,5.649940321593373,21.92858024340972,5.552986270862595,260,180,76.36050980097296,48,14.343390788075451,80.2907545437912,0.9317003642440127
City-2148,23.409473175450106,-13.081255950011911,6.27391964630173,21.977566702459377,6.4886625405474545,253,195,76.18219026686789,46,14.161115826612711,79.13756345583084,0.9161394569803178
City-2149,23.53832545200013,-12.592677613498644,6.0881705438886184,21.350759754063326,5.99581325292288,270,180,75.71207983474804,47,14.574957839316223,78.29628306554787,0.9135876769671554
City-2150,24.70189340345106,-15.176617217123908,5.995731107192485,20.660001162237215,6.3805495348307115,271,175,73.2164309619258,52,12.475353220888795,80.43388284773927,0.9495712116709606
City-2151,25.115297366378694,-12.452704327314981,5.759107271208427,19.75393786395698,6.208808024299013,272,187,73.69905418681213,54,12.889942213455923,81.48935040747871,0.9669268244481798
City-2152,25.751030518319272,-12.25163372103939,6.159040932981884,21.75532455432497,6.279675500836234,258,195,73.49805394069142,46,13.709915072316566,80.40422754675338,0.9196096164612895
City-2153,27.155720200888886,-12.269318996609808,5.8001415872996045,22.32390203073242,6.171146517382813,243,191,75.30442508607143,59,14.860043259792132,81.09465018623253,0.9922619664292243
City-2154,23.01141552208118,-13.74252319679793,5.586776471171878,20.032862371155133,5.937133684048818,276,191,76.50627366143996,58,14.26495051592941,76.25001833003422,0.9558114918238778
City-2155,25.199059112191613,-16.461337662508775,6.355604953659033,22.619892220780827,5.85937966080877,243,191,73.93704064747469,49,14.426542109936005,80.11695540260399,0.9332063061578659
City-2156,24.710460233959974,-15.986947527540098,6.315233514351709,20.38557262289075,6.424184309877028,252,195,74.85214724867001,58,14.529954280599217,80.80667882529326,0.98579577716496
City-2157,25.78730272084844,-14.522255261191239,6.451875690068119,21.737350797819097,6.217587290548454,248,180,73.38974892765594,48,13.225912603687418,78.32473254979911,0.9159087189188505
City-2158,25.57261234941737,-16.449890417692306,6.18478909102414,21.35009596098655,5.566224481731691,275,195,73.79161365022014,55,13.68212377323459,78.63995296744166,0.9525618757452626
City-2159,27.492191710701608,-13.014850990997305,5.939778724638724,22.777588285958792,5.841995954618823,260,182,76.65986804666302,50,12.242270606830974,79.77019038917905,0.9397846309885048
City-2160,26.409592048466997,-13.559742881941018,6.321839531278337,20.831791111130705,5.945395837779677,275,185,76.84090761734723,52,12.091400324120567,78.11820246190074,0.939883323038049
City-2161,24.605831916314774,-14.784856938415041,5.700515699378759,22.10700176801809,6.230682731500119,272,197,76.35505163306043,52,11.226214534703878,81.8225628389634,0.9634748439565619
City-2162,26.71840231717853,-12.004933534320958,5.95940467264429,21.107970628154067,6.2872488450535196,271,198,76.57406974507364,59,13.165898240708792,80.67090619202949,0.9920091772113998
City-2163,26.112670925090782,-16.611370831110396,6.0208162845849325,19.234872210281715,5.889886488323312,264,189,73.04996399364511,48,14.11384592249598,80.75015550331251,0.9304105666628938
City-2164,25.387451747370513,-15.033216460272973,6.461034431859394,22.526430005625585,5.793222349523447,252,199,73.01378834719384,57,12.01045371023844,79.0375368457868,0.9648936360017971
City-2165,27.74741680291098,-14.052192809682623,5.713362170701199,21.72224956012803,5.967566828326687,244,189,75.58459161346822,59,14.022449790393065,80.81602900625157,0.9903661602131268
City-2166,27.494448400323485,-16.363951743908242,5.876110155648487,21.639976318212184,5.716028616908323,249,198,76.15859052861767,55,11.218713391070102,81.86757468204509,0.9780464435684028
City-2167,27.295027488997842,-16.352366290650952,6.219264118172696,20.95331671485399,5.588973524460274,251,193,73.24251222697194,54,12.170997427059465,77.50731501356691,0.9390389113259243
City-2168,27.331338528995946,-12.608387190679942,5.817224540270313,20.06228004385418,6.146103831073589,252,188,76.87594327483335,47,13.996392924598199,77.18921805620111,0.907881682299213
City-2169,27.333453771217616,-14.470839225783033,5.773646572896814,19.532107208552237,5.641360761222776,267,177,74.9418720214218,54,14.1242013072306,75.83125589859637,0.9299396214470297
City-2170,27.47669065501028,-16.794014388577814,5.573005658777623,20.729974388857194,5.798369482806384,270,186,76.62704850205508,45,12.11890058168067,79.44145583720562,0.911536333621408
City-2171,27.275250716783827,-12.673954617922707,6.461729648179617,19.745324714646227,6.297697186940386,241,190,75.23880435623903,57,13.60011604559977,80.37131643133736,0.9784888728314293
City-2172,23.36966215361536,-15.078085098084635,6.245937280143108,19.803587711383273,6.36023016621594,240,188,75.23806806064019,45,13.791109145755131,75.91452726137656,0.8874958347665255
